timestamp,level,conductivity,value
2021-09-07 11:32:00,346.65796666666665,5838.873833333334,2.211694633838384
2021-09-07 11:34:00,350.683575,5836.765,2.2108958333333333
2021-09-07 11:36:00,355.46875,5933.04,2.2473636363636365
2021-09-07 11:38:00,359.8234666666667,5956.209000000001,2.256139772727273
2021-09-07 11:40:00,365.115,5995.224999999999,2.2709185606060602
2021-09-07 11:42:00,366.406275,6015.190500000001,0.0017261221590909091
2021-09-07 11:44:00,354.17755,5980.403909090909,4.5306090220385675
2021-09-07 11:46:00,345.6706,5805.9261,4.398428863636363
2021-09-07 11:48:00,337.2396,5666.233636363636,4.2926012396694215
2021-09-07 11:50:00,329.0365,5659.0698,4.287174090909091
2021-09-07 11:52:00,319.5421,5721.959,4.334817424242424
2021-09-07 11:54:00,305.870225,5760.524,4.364033333333333
2021-09-07 11:56:00,275.03255,5820.3165,4.409330681818182
2021-09-07 11:58:00,226.42145,5929.110166666666,4.491750126262626
2021-09-07 12:00:00,177.50650000000002,6040.635875,4.576239299242424
2021-09-07 12:02:00,131.78165,5847.719266666667,4.430090353535354
2021-09-07 12:04:00,125.09765,6039.5086,0.001906410542929293
2021-09-07 12:06:00,161.556,6136.5324,2.5568885
2021-09-07 12:08:00,193.9887,6233.652,2.597355
2021-09-07 12:10:00,226.877175,6334.381,2.639325416666667
2021-09-07 12:12:00,257.9427,6446.117,2.6858820833333334
2021-09-07 12:14:00,287.337225,6524.5595,2.7185664583333335
2021-09-07 12:16:00,302.3763,6576.447,2.7401862500000003
2021-09-07 12:18:00,310.9592,6652.383,2.7718262499999997
2021-09-07 12:20:00,317.415375,6697.273666666667,2.7905306944444446
2021-09-07 12:22:00,323.871525,6733.2208,2.805508666666667
2021-09-07 12:24:00,327.7199,6778.312,2.8242966666666667
2021-09-07 12:26:00,330.70745,6820.342,2.8418091666666667
2021-09-07 12:28:00,333.28995,6852.117,2.85504875
2021-09-07 12:30:00,336.63195,6879.760714285714,2.866566964285714
2021-09-07 12:32:00,339.87266666666665,6916.53975,2.8818915625
2021-09-07 12:34:00,343.923625,6943.206,2.8930025
2021-09-07 12:36:00,347.9745666666667,6966.979,2.902907916666667
2021-09-07 12:38:00,351.8229,6990.291,2.91262125
2021-09-07 12:40:00,356.608075,7021.501666666667,2.9256256944444448
2021-09-07 12:42:00,362.2287,,
2021-09-07 12:44:00,368.457025,7069.6555,0.0024547414930555555
2021-09-07 12:46:00,359.34247500000004,7098.596666666667,5.915497222222223
2021-09-07 12:48:00,347.87327500000004,7183.8521875,5.986543489583333
2021-09-07 12:50:00,340.96135000000004,6788.562933333334,5.657135777777778
2021-09-07 12:52:00,332.530375,6717.8928000000005,5.598244
2021-09-07 12:54:00,323.18795,6913.7864,5.761488666666667
2021-09-07 12:56:00,310.73135,7009.02975,5.840858125
2021-09-07 12:58:00,284.8307,7050.902,5.875751666666667
2021-09-07 13:00:00,234.47265,7056.239333333334,5.880199444444445
2021-09-07 13:02:00,177.962225,7007.4963333333335,5.839580277777778
2021-09-07 13:04:00,127.224375,6695.239888888889,0.0023247360725308646
2021-09-07 13:06:00,127.907975,6578.185833333333,2.7409107638888885
2021-09-07 13:08:00,160.11282500000002,6475.3315,2.698054791666667
2021-09-07 13:10:00,191.1784,6431.2265,2.679677708333333
2021-09-07 13:12:00,224.6745,6415.912,2.673296666666667
2021-09-07 13:14:00,254.372825,6417.7792,2.674074666666667
2021-09-07 13:16:00,285.2105,6447.107666666667,2.686294861111111
2021-09-07 13:18:00,302.5282,6472.283333333333,2.696784722222222
2021-09-07 13:20:00,311.263025,6520.96,2.7170666666666667
2021-09-07 13:22:00,317.94705,6550.5645,2.729401875
2021-09-07 13:24:00,324.17537500000003,6589.41,2.7455875
2021-09-07 13:26:00,328.88455,6619.647666666667,2.7581865277777777
2021-09-07 13:28:00,331.77085,6661.643,2.7756845833333332
2021-09-07 13:30:00,334.2013666666667,6686.594,2.7860808333333336
2021-09-07 13:32:00,337.695275,6719.88,2.79995
2021-09-07 13:34:00,341.03735,6737.478,2.8072825
2021-09-07 13:36:00,343.9236,6761.1942500000005,2.8171642708333335
2021-09-07 13:38:00,347.6454,6790.963,2.8295679166666665
2021-09-07 13:40:00,352.81035,6803.291,2.8347045833333335
2021-09-07 13:42:00,358.431,6816.51175,2.8402132291666664
2021-09-07 13:44:00,364.73525,6826.96,0.003386388888888889
2021-09-07 13:46:00,364.279475,6840.1745,8.14306488095238
2021-09-07 13:48:00,346.20225,6586.240818181818,7.840762878787879
2021-09-07 13:50:00,331.315075,5980.515230769232,7.119660989010991
2021-09-07 13:52:00,312.6302,5907.820866666666,7.033120079365078
2021-09-07 13:54:00,260.373275,5923.53125,7.051822916666667
2021-09-07 13:56:00,158.06205,5838.1909,6.950227261904762
2021-09-07 13:58:00,117.274325,5775.044999999999,0.0027281958616780042
2021-09-07 14:00:00,158.06205,5904.0025000000005,2.342858134920635
2021-09-07 14:02:00,190.115025,6090.317625,2.4167927083333334
2021-09-07 14:04:00,222.016075,6182.0795,2.4532061507936507
2021-09-07 14:06:00,252.549925,6246.335,2.478704365079365
2021-09-07 14:08:00,282.24825,6304.192,2.501663492063492
2021-09-07 14:10:00,300.62935,6307.933,2.5031480158730157
2021-09-07 14:12:00,308.98435,6292.604,2.4970650793650795
2021-09-07 14:14:00,315.212675,6292.074,2.496854761904762
2021-09-07 14:16:00,321.2131,6275.699,2.490356746031746
2021-09-07 14:18:00,326.40336666666667,6284.42725,2.493820337301587
2021-09-07 14:20:00,330.25173333333333,,
2021-09-07 14:22:00,332.53035,,
2021-09-07 14:24:00,335.4166666666667,6286.573,2.4946718253968254
2021-09-07 14:26:00,338.75866666666667,,
2021-09-07 14:28:00,341.948825,,
2021-09-07 14:30:00,345.7465333333333,6286.669,2.4947099206349206
